Time(s),AOA(deg),AeroFX(N),AeroFY(N),AeroFZ(N),AeroMX(Nm),AeroMY(Nm),AeroMZ(Nm),AirDensity(kg/m^3),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),Auto-AddedZeroLengthBoatTailFX(N),Auto-AddedZeroLengthBoatTailFY(N),Auto-AddedZeroLengthBoatTailFZ(N),Auto-AddedZeroLengthBoatTailMX(Nm),Auto-AddedZeroLengthBoatTailMY(Nm),Auto-AddedZeroLengthBoatTailMZ(Nm),CGX(m),CGY(m),CGZ(m),CPZ(m),FirstStage.AvionicsBayFX(N),FirstStage.AvionicsBayFY(N),FirstStage.AvionicsBayFZ(N),FirstStage.AvionicsBayMX(Nm),FirstStage.AvionicsBayMY(Nm),FirstStage.AvionicsBayMZ(Nm),FirstStage.AvionicsTubeFX(N),FirstStage.AvionicsTubeFY(N),FirstStage.AvionicsTubeFZ(N),FirstStage.AvionicsTubeMX(Nm),FirstStage.AvionicsTubeMY(Nm),FirstStage.AvionicsTubeMZ(Nm),FirstStage.FinCanFX(N),FirstStage.FinCanFY(N),FirstStage.FinCanFZ(N),FirstStage.FinCanMX(Nm),FirstStage.FinCanMY(Nm),FirstStage.FinCanMZ(Nm),FirstStage.FinsFX(N),FirstStage.FinsFY(N),FirstStage.FinsFZ(N),FirstStage.FinsMX(Nm),FirstStage.FinsMY(Nm),FirstStage.FinsMZ(Nm),FirstStage.MotorAssemblyFX(N),FirstStage.MotorAssemblyFY(N),FirstStage.MotorAssemblyFZ(N),FirstStage.MotorAssemblyMX(Nm),FirstStage.MotorAssemblyMY(Nm),FirstStage.MotorAssemblyMZ(Nm),FirstStage.MotorFX(N),FirstStage.MotorFY(N),FirstStage.MotorFZ(N),FirstStage.MotorMX(Nm),FirstStage.MotorMY(Nm),FirstStage.MotorMZ(Nm),FirstStage.NoseConeShellFX(N),FirstStage.NoseConeShellFY(N),FirstStage.NoseConeShellFZ(N),FirstStage.NoseConeShellMX(Nm),FirstStage.NoseConeShellMY(Nm),FirstStage.NoseConeShellMZ(Nm),FirstStage.NoseConeTubeFX(N),FirstStage.NoseConeTubeFY(N),FirstStage.NoseConeTubeFZ(N),FirstStage.NoseConeTubeMX(Nm),FirstStage.NoseConeTubeMY(Nm),FirstStage.NoseConeTubeMZ(Nm),FirstStage.PVTubeFX(N),FirstStage.PVTubeFY(N),FirstStage.PVTubeFZ(N),FirstStage.PVTubeMX(Nm),FirstStage.PVTubeMY(Nm),FirstStage.PVTubeMZ(Nm),FirstStage.PayloadFX(N),FirstStage.PayloadFY(N),FirstStage.PayloadFZ(N),FirstStage.PayloadMX(Nm),FirstStage.PayloadMY(Nm),FirstStage.PayloadMZ(Nm),FirstStage.RecoverySystemFX(N),FirstStage.RecoverySystemFY(N),FirstStage.RecoverySystemFZ(N),FirstStage.RecoverySystemMX(Nm),FirstStage.RecoverySystemMY(Nm),FirstStage.RecoverySystemMZ(Nm),FirstStage.RecoveryTubeFX(N),FirstStage.RecoveryTubeFY(N),FirstStage.RecoveryTubeFZ(N),FirstStage.RecoveryTubeMX(Nm),FirstStage.RecoveryTubeMY(Nm),FirstStage.RecoveryTubeMZ(Nm),FirstStage.UpperCasingFX(N),FirstStage.UpperCasingFY(N),FirstStage.UpperCasingFZ(N),FirstStage.UpperCasingMX(Nm),FirstStage.UpperCasingMY(Nm),FirstStage.UpperCasingMZ(Nm),FirstStage.intermediateTubeFX(N),FirstStage.intermediateTubeFY(N),FirstStage.intermediateTubeFZ(N),FirstStage.intermediateTubeMX(Nm),FirstStage.intermediateTubeMY(Nm),FirstStage.intermediateTubeMZ(Nm),GravityFX(N),GravityFY(N),GravityFZ(N),MOIX(kg*m^2),MOIY(kg*m^2),MOIZ(kg*m^2),Mach,Mass(kg),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),RollAngle(deg),TotalFX(N),TotalFY(N),TotalFZ(N),UnitRe,VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s),WindX(m/s),WindY(m/s),WindZ(m/s)
1.368752645243159,0.02192938817609355,0.28078435556182424,0.33389549797937684,5387.325097833635,0.03517308162398147,-0.0019167825140479766,1.3010417033807632e-08,1.1157168940642859,-0.0021261025874706953,-0.0012803403196421817,-5.526380546017555e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7084404454245985,-2.772973574954213,0.0,0.0,0.0,0.0,0.0,0.0,7.31336552244344e-05,7.972281956201205e-05,-7.145211472612662,1.2685315503654273e-07,4.6002738509746215e-08,2.5070250300341218e-11,0.0001094482978186363,0.0001193093230686663,-9.980556587550062,6.220308711961236e-07,2.2557675845257233e-07,3.5018564915211374e-11,0.2012713442096967,0.24721855782911914,-7.187560765041021,0.028439244014308855,-0.02315394621594359,1.2661529973350544e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5461.01457894686,0.0,0.0,0.0,0.07903544227888655,0.0861563432658609,-11.502063614367906,0.0,0.0,1.5591024233423714e-10,3.0010017143819637e-05,3.271384664786011e-05,-3.445464821694387,1.0818552935550407e-06,3.9233006195597147e-07,1.2089028548977888e-11,0.00013365805954810425,0.0001457003254064358,-20.8905744007343,2.5666742405308694e-08,9.307931197519632e-09,7.329831050512016e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.68659934910607e-05,8.379143242241818e-05,-7.445224096315482,7.125320355090277e-07,2.5839660747812306e-07,2.612289816084486e-11,7.206186889786942e-06,7.855446789601703e-06,-1.1046729083188647,2.01869566755731e-09,7.320711014136356e-10,3.8759421491878255e-12,4.724686312516478e-05,5.1503690499803295e-05,-4.988152446590304,1.0779571882285772e-06,3.9091643121131183e-07,1.7501823543166873e-11,28.597068934896654,0.40914678689307993,-554.4571250648645,9.0295316469877,9.1440135069877,0.6456773926223285,0.33022396165520534,56.55273325855821,0.9996680194996178,-0.000368842297071518,0.025762660039744843,6.244054320553869,-0.0020857932988733903,962.874844290981,227.46831365681663,28.87785329045848,0.7430422848724567,4832.86797276877,7053986.014706632,8.64663152932818,0.0015922252599622922,110.94095984453904,2.9509260163417856,-0.0490739836582142,-0.0490739836582142
1.3708020405994015,0.020760879495217887,0.256301174754004,0.3269429263141211,5393.750143605544,0.03483449185515575,-0.0007410788964336001,1.3314337956949935e-08,1.1156920332458655,-0.0021182069440395237,-0.0012807627470944937,-5.6172155716831114e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7084086856444327,-2.7755004574328948,0.0,0.0,0.0,0.0,0.0,0.0,6.341909212366517e-05,7.383203533738316e-05,-7.169485746383464,1.258951621022113e-07,4.60266790473274e-08,2.5520473570733495e-11,9.490995166093339e-05,0.00011049345978077345,-10.014574217136142,6.174543420218614e-07,2.2573840290658612e-07,3.5647839422722026e-11,0.18349257229496288,0.24217969288373475,-7.214038451139716,0.027859637026067946,-0.021108670815742255,1.2959162617141862e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5467.69871064511,0.0,0.0,0.0,0.07239447032031046,0.0842811038748026,-11.541101786169769,0.0,0.0,1.5870903248669678e-10,2.6023696423159156e-05,3.029659381085723e-05,-3.45707511749149,1.0737631447737472e-06,3.92562754692876e-07,1.2305791138853482e-11,0.00011590385801911221,0.00013493440940970025,-20.9683953154244,2.5479332985264022e-08,9.3151242833352e-09,7.463901838955677e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.665565268721774e-05,7.760001507184273e-05,-7.470528122800226,7.07185107825004e-07,2.5854354878613217e-07,2.6592062842654464e-11,6.248967439426663e-06,7.2750014129852554e-06,-1.1083343204882463,2.0032349361578267e-09,7.323732693403493e-10,3.945222535357602e-12,4.0970920377133335e-05,4.7698040760202535e-05,-5.005033962532801,1.0698864805697188e-06,3.9114546449590853e-07,1.7815899421499472e-11,28.5939189486575,0.41155101513296777,-554.4230765075408,9.028494934935766,9.142976794935766,0.6456682543481153,0.33085138059469865,56.549257323297134,0.9996680509894085,-0.00037103269127365885,0.025761406634329853,6.2617632422309955,-0.002082356131218979,963.1019758628877,229.33859415874718,28.850220123411503,0.7384939414470888,4839.327067098003,7067241.3825063445,8.658472487348812,0.0017718721876206628,111.15022854816225,2.9497224315028507,-0.050277568497149455,-0.050277568497149455
1.3733637847947047,0.01934066247364662,0.22531427482657507,0.31798594440313677,5397.858024501443,0.03438673408098916,0.000744951044215042,1.3688281565703095e-08,1.1156608549480955,-0.002108392833200734,-0.001280744115076287,-5.7351513102183914e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7083689625246126,-2.7792574124272327,0.0,0.0,0.0,0.0,0.0,0.0,5.2218364867149197e-05,6.68106652320948e-05,-7.194468825242562,1.247094978471718e-07,4.6017307675951095e-08,2.6096235508020353e-11,7.814748397359568e-05,9.998561624389357e-05,-10.049585415398239,6.117892329843632e-07,2.2574778868547927e-07,3.6452496234057553e-11,0.16098756703831604,0.23568328803964983,-7.241309242975525,0.027112368228649687,-0.018519692924887633,1.3325069291025837e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5472.073282581645,0.0,0.0,0.0,0.06398571736409336,0.08186637695998124,-11.581280652590307,0.0,0.0,1.6228846091465324e-10,2.142753592824398e-05,2.7415410905583723e-05,-3.469024216133341,1.0637472406732128e-06,3.9251849224420045e-07,1.2583065564147355e-11,9.543356337789335e-05,0.00012210225025175946,-21.048507967833036,2.524733566195334e-08,9.316166236014298e-09,7.634848859081607e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4883302108645076e-05,7.022031297497412e-05,-7.4965710474283345,7.005671869353842e-07,2.58506499868905e-07,2.71920399279374e-11,5.145309572685477e-06,6.583154341403823e-06,-1.1121024450026011,1.9841016390455044e-09,7.321255971714785e-10,4.0338888135851576e-12,3.3734864337449655e-05,4.3161993555975715e-05,-5.022408267598357,1.0598971761974694e-06,3.910978337970818e-07,1.8217599124040447e-11,28.58989393952983,0.41451847688584087,-554.3805201759736,9.027197651112168,9.141679511112168,0.6456568315053487,0.33149718036858977,56.54491240422079,0.9996680923942988,-0.00037373666934094996,0.0257597607579291,6.28395175172808,-0.002077703551144692,963.3868302185429,231.98926987301022,28.815208214356407,0.7325044212889776,4843.477504325469,7080851.368760027,8.670870555826564,0.001965847703738947,111.36527079541943,2.9482179504541812,-0.051782049545818665,-0.051782049545818665
1.3733637847947047,0.019339950534934737,0.22504690058478227,0.31776136746789907,5397.916425577789,0.03436552043081928,0.0007525638500954224,1.369490983532352e-08,1.1156607855842429,-0.0021083260691633896,-0.0012805734857240288,-5.740259031133605e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7083689625246126,-2.7792750861940676,0.0,0.0,0.0,0.0,0.0,0.0,5.21561333516768e-05,6.676043114928277e-05,-7.18899863213971,1.247015921562971e-07,4.600504416148014e-08,2.6110652053582727e-11,7.805435129181977e-05,9.991043834065077e-05,-10.041919352792842,6.11750449919401e-07,2.2568762738067588e-07,3.647254306026649e-11,0.16079450187109348,0.23551758203276618,-7.235340122918371,0.027093305987376012,-0.018497482844480106,1.3331502163489717e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5472.073282581645,0.0,0.0,0.0,0.06391181466668393,0.08180783406451847,-11.572483369556629,0.0,0.0,1.623783728356456e-10,2.140199954775703e-05,2.7394797609533273e-05,-3.4664080209481143,1.0636798067006706e-06,3.9241388690214866e-07,1.2590094718627781e-11,9.531982991858175e-05,0.0001220104431348961,-21.030957058346715,2.524573516131307e-08,9.313683497557418e-09,7.638504751542689e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4817894639969285e-05,7.016751522172894e-05,-7.4908687802739555,7.005227759826306e-07,2.5843760843735284e-07,2.7207053208544524e-11,5.1391776224971205e-06,6.578204552037088e-06,-1.1112775171334957,1.983975861181805e-09,7.319304872593847e-10,4.03619225285702e-12,3.369466063254017e-05,4.3129540606269406e-05,-5.018604149746058,1.0598299862914993e-06,3.909936070574798e-07,1.8227716188851694e-11,28.58980546464509,0.4144934951686493,-554.3805246468058,9.027197651112168,9.141679511112168,0.6456568315053487,0.33135708699745553,56.54491240422079,0.9996680944581883,-0.00037371394930159677,0.025759680996429307,6.283985312196065,-0.0020776705108284665,963.3874639544987,232.00150924038985,28.81485236522987,0.7322548626365484,4843.535900930983,7077858.533143542,8.668441483279548,0.0019341616414506638,111.3181847888053,2.9482179504541812,-0.051782049545818665,-0.051782049545818665
1.3780232233013354,0.01690058190760006,0.16843889339807078,0.30144535031586256,5385.594066742357,0.033545532677760365,0.0034824520362895517,1.4343461442503522e-08,1.1156040080543113,-0.0020905881134550656,-0.001280189910665287,-5.9534303809465265e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7082966453166,-2.7881816485854585,0.0,0.0,0.0,0.0,0.0,0.0,3.461934450682195e-05,5.5201341267120576e-05,-7.235373245884243,1.2257316100689754e-07,4.596287994046748e-08,2.715710328776789e-11,5.18096397102094e-05,8.261166244803561e-05,-10.106909401660111,6.015774659700711e-07,2.2558146184805568e-07,3.7935068891867826e-11,0.11966740181113973,0.22367808494588554,-7.285999907263664,0.025731422607434752,-0.01376623062363817,1.3965443286393167e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5460.246064663913,0.0,0.0,0.0,0.04854542428287524,0.07740679585276644,-11.647066510767472,0.0,0.0,1.6888384796861066e-10,1.4205868952799352e-05,2.2651584864783957e-05,-3.4885877302224677,1.0456977023930395e-06,3.921191030262272e-07,1.3093994476647493e-11,6.326983651246771e-05,0.00010088520990197898,-21.179724345589875,2.482909408024798e-08,9.310493919437962e-09,7.949554806821071e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.638612484717011e-05,5.801851316627018e-05,-7.539210801482809,6.886417414172249e-07,2.5822910515437566e-07,2.8297521010486875e-11,3.411199204422198e-06,5.439235609337829e-06,-1.1182714104185314,1.9496350469830944e-09,7.310804490647753e-10,4.197297245690676e-12,2.236529032190721e-05,3.566196995308633e-05,-5.050854568266865,1.0418958534678178e-06,3.9069347343271473e-07,1.8957775161073158e-11,28.58249768102533,0.4198807582097732,-554.303120076803,9.024834108888713,9.139315968888713,0.6456360550228494,0.33255354419903116,56.537009631067384,0.9996681694569021,-0.00037862409800933745,0.025756698561563103,6.324379104523859,-0.0020686043653916045,963.9062163695294,237.9062508474962,28.750936574423402,0.7213261085256357,4831.290946665555,7103077.517572779,8.691368280396839,0.002292916195564006,111.7166518200853,2.945481519180708,-0.054518480819291636,-0.054518480819291636
1.380352942554651,0.015766450478478224,0.1400685598935358,0.2931345103279007,5381.967835156785,0.03312871711838586,0.004844817184018982,1.464816730236138e-08,1.1155753915103461,-0.0020821901805748518,-0.0012784322801100538,-6.057311418697045e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70826045444657,-2.793839012410089,0.0,0.0,0.0,0.0,0.0,0.0,2.7169186753902985e-05,5.0004195868142185e-05,-7.258481928918574,1.215710232689406e-07,4.58294599897964e-08,2.7669790735555995e-11,4.0660093279978956e-05,7.4833865540599e-05,-10.139294698438643,5.967923835517354e-07,2.2497690591691456e-07,3.865163063838177e-11,0.09905226250069313,0.21764506019472585,-7.3112665550955125,0.02503744545520356,-0.011394676253073964,1.4262989457254974e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5456.8666197258135,0.0,0.0,0.0,0.04083888026116843,0.0751629184234494,-11.68423252521146,0.0,0.0,1.720709963120007e-10,1.1148735254187777e-05,2.0518963132099725e-05,-3.4996395976201864,1.0372341346552396e-06,3.910132447357464e-07,1.334084678646339e-11,4.96540309640296e-05,9.138697865557022e-05,-21.253888390984482,2.4633176551100814e-08,9.28613701533832e-09,8.102116253157386e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8555752146860792e-05,5.255613414003358e-05,-7.56329989585631,6.83049064775969e-07,2.5749367689344533e-07,2.883177604325536e-11,2.6771017637681995e-06,4.927137575628149e-06,-1.1217561400827,1.933457930864918e-09,7.288688579062616e-10,4.276205128892255e-12,1.755223151153008e-05,3.2304434813436e-05,-5.066924836820783,1.0334545621490813e-06,3.8958843344197006e-07,1.931543693028254e-11,28.578845232105078,0.4225222870256219,-554.2644173747797,9.023650414138828,9.138132274138828,0.6456256667815997,0.33314859964575483,56.53305824449068,0.9996682069357018,-0.00038103269958433855,0.02575520834924052,6.344696184441551,-0.0020621898764416223,964.1676813854873,241.48307949875954,28.718913791998613,0.7156567973535226,4827.703417782006,7115616.967264419,8.702768227121785,0.0024748881417468583,111.91481465893763,2.944113303543972,-0.05588669645602825,-0.05588669645602825
1.392001538821228,0.011571615110444175,-0.003160320650933437,0.25136258921403526,5294.797588919345,0.03100206304520914,0.01178766570654481,1.605528119879234e-08,1.115432072967695,-0.002040787917968412,-0.0012679228698821332,-6.570065707554324e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.708079177255706,-2.831985218002885,0.0,0.0,0.0,0.0,0.0,0.0,9.338781179909751e-07,3.1187204555674284e-05,-7.3747891732263975,1.1669134389082132e-07,4.504313018623959e-08,3.0222825951670864e-11,1.3975969076140797e-06,4.667326474883669e-05,-10.302296282062649,5.734794440219771e-07,2.2136439940551624e-07,4.222012319561759e-11,-0.005079032975315635,0.18728648271661416,-7.438662624238395,0.021545262299211797,0.0005844687690512614,1.5634437126876843e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5370.939027062181,0.0,0.0,0.0,0.0019126140197649835,0.06387245136312042,-11.871300428050159,0.0,0.0,1.879414438005174e-10,3.83212055313538e-07,1.279750807629393e-05,-3.555260341373079,9.96014187705189e-07,3.844637933566159e-07,1.4569909998279746e-11,1.7067427673628167e-06,5.699730487761162e-05,-21.627491246845103,2.3678520289701473e-08,9.13996391218554e-09,8.863221556186154e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.815381047022386e-07,3.277882740886042e-05,-7.684542041823149,6.558130629167555e-07,2.5314536782123316e-07,3.149223268530563e-11,9.201919731583488e-08,3.0730150695806644e-06,-1.1392913169737084,1.8547112321724364e-09,7.159228499998032e-10,4.668961020085994e-12,6.033174669158936e-07,2.0148009563812332e-05,-5.1478046882428155,9.923439549999402e-07,3.8304707499478933e-07,2.1096359702157105e-11,28.560659542939696,0.4356886829982915,-554.0708993901331,9.017712679820885,9.132194539820885,0.6455737255753515,0.3361314331796103,56.51330131160718,0.9996683925233616,-0.00039304356183463327,0.025747823233790067,6.446409865342019,-0.0020278121524009408,965.4772386709368,268.2848321450763,28.55749922228876,0.6870512722123268,4740.726689529211,7178465.034208941,8.759888614964444,0.003389376801254478,112.90814681593093,2.937272225360289,-0.06272777463971067,-0.06272777463971067
1.3940724003797305,0.011201080205480302,-0.028708378445443602,0.24391756388898542,5281.356009845941,0.030621199406969002,0.01303246263463805,1.628026726362705e-08,1.1154064751344177,-0.0020337383741400056,-0.0012652652745360773,-6.655817933660688e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.708046893841362,-2.838073350535703,0.0,0.0,0.0,0.0,0.0,0.0,-2.3791778057418373e-06,2.9235892637698872e-05,-7.396923120381391,1.1587008747278183e-07,4.484813069347824e-08,3.065772609255985e-11,-3.560562647213646e-06,4.375302553365969e-05,-10.333317333495515,5.695568847296151e-07,2.2045000707990611e-07,4.2828079632855807e-11,-0.02365901727010457,0.18186983426789155,-7.4629492222374925,0.020922171024702098,0.0027218781336484574,1.585334309141262e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5357.734039326121,0.0,0.0,0.0,-0.005033824939166002,0.06185681672183412,-11.90690233960792,0.0,0.0,1.906446982747153e-10,-9.762833064940642e-07,1.19967973237454e-05,-3.5658445380967754,9.89077464533084e-07,3.8282766814837937e-07,1.477921067428708e-11,-4.348152541528186e-06,5.34311141309669e-05,-21.69865397906013,2.3517908009266646e-08,9.10273078273587e-09,8.99335276899511e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5005979144486616e-06,3.0727931296450404e-05,-7.707615214500842,6.512294894260499e-07,2.520618210466722e-07,3.194543896528022e-11,-2.3443105447956208e-07,2.8807435590422254e-06,-1.1426276549201513,1.841456346854325e-09,7.127454264626959e-10,4.7358023194541205e-12,-1.537030903123218e-06,1.8887394778182357e-05,-5.163196077879863,9.85425566243517e-07,3.814141815847461e-07,2.1399688565325865e-11,28.557499960459666,0.4380196868111357,-554.0364921942634,9.016653718280761,9.13113557828076,0.6455644915831296,0.33669654193794757,56.50978896798344,0.9996684238065365,-0.0003951710616197775,0.025746576035153217,6.464555629877575,-0.0020204026093938745,965.7111496384703,274.65240175526696,28.52879158201422,0.6819372507001211,4727.319517651677,7190379.465609702,8.770641769539509,0.003562006932654434,113.09643974206867,2.9360560336831902,-0.06394396631680978,-0.06394396631680978
1.3966609773278589,0.010945943821962826,-0.06092561475550053,0.2344437571713755,5258.2945629937085,0.030130270571937484,0.01459833473030634,1.6564259702030213e-08,1.1153744125232505,-0.002025019476406232,-0.001261325966988344,-6.767276925601766e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.708006515636075,-2.8435524403240784,0.0,0.0,0.0,0.0,0.0,0.0,-6.37177078620833e-06,2.7385198290903137e-05,-7.421909130334388,1.1485829234831522e-07,4.4561378718373704e-08,3.1217401935350054e-11,-9.535684555911774e-06,4.09833657181102e-05,-10.368335865668657,5.647241861074343e-07,2.1909509373728613e-07,4.361041107285845e-11,-0.04708848751356459,0.17497324481128382,-7.4903835877299745,0.020128834544802715,0.005417159447875453,1.612951399526663e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5334.939708627748,0.0,0.0,0.0,-0.013795519029411417,0.05929168465445911,-11.947092550623376,0.0,0.0,1.9412368066892907e-10,-2.6146231846854866e-06,1.1237374471094733e-05,-3.57779232997749,9.8053130586346e-07,3.8041508342557293e-07,1.504860531768432e-11,-1.164496040238074e-05,5.0048810669581586e-05,-21.77900642381116,2.3320029506597994e-08,9.04743266960477e-09,9.160500153604714e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.696950812538961e-06,2.8782787720921637e-05,-7.733661499340618,6.455824618518425e-07,2.504655431344829e-07,3.252866819267845e-11,-6.278391386755279e-07,2.698386348836404e-06,-1.146393683128752,1.825126394708484e-09,7.080912211097987e-10,4.821863452370805e-12,-4.116383644124587e-06,1.769178241310587e-05,-5.180570563424115,9.769020008552468e-07,3.7900702805883414e-07,2.179007458766436e-11,28.55345991073404,0.4408935012015447,-553.9934877824636,9.015328586533716,9.129810446533718,0.6455529490928522,0.3373341871238856,56.505398538453775,0.9996684650262029,-0.00039779463217827894,0.02574493510840718,6.487272862253601,-0.002010978768486175,966.0041410507697,283.09808574090084,28.49253429597854,0.6753372583729202,4704.301075211245,7203803.417634741,8.782889904929634,0.0037619080394989107,113.30870068124102,2.934535794086816,-0.06546420591318379,-0.06546420591318379
1.3966609773278589,0.010946409800529463,-0.06111518675646668,0.23432352743021234,5258.319796893065,0.030120196198532262,0.014603455153075727,1.657392812928099e-08,1.1153743946633743,-0.002024984109212328,-0.0012611131956397265,-6.772504702428077e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.708006515636075,-2.8435797338958784,0.0,0.0,0.0,0.0,0.0,0.0,-6.396304180379681e-06,2.7371726576428017e-05,-7.419549090642825,1.1485427851815129e-07,4.454634527730792e-08,3.1237106119472194e-11,-9.572400049257866e-06,4.096320460058537e-05,-10.365028138564943,5.647044512939863e-07,2.1902117876261012e-07,4.363789226814279e-11,-0.04722537158860934,0.1748847933972186,-7.487793119357098,0.02011865941619613,0.0054329062847728385,1.613891064886075e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5334.939708627748,0.0,0.0,0.0,-0.013848046750153933,0.05925999429881806,-11.94329645861404,0.0,0.0,1.9424633857150663e-10,-2.6246903360868346e-06,1.123184642274115e-05,-3.5766638685040437,9.804970402823547e-07,3.802867447632224e-07,1.505814267811024e-11,-1.1689797295176658e-05,5.0024189950023607e-05,-21.771412223380718,2.331921456641438e-08,9.044380384200978e-09,9.166000597666995e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.722736255792162e-06,2.8768628484466404e-05,-7.731201305232685,6.455599013705252e-07,2.503810448741056e-07,3.254919573308353e-11,-6.302565239805151e-07,2.6970589204187257e-06,-1.146038023026402,1.8250626139641758e-09,7.078523360495088e-10,4.824944333527448e-12,-4.132233062738389e-06,1.768307922101306e-05,-5.178929507359785,9.768678621035902e-07,3.7887916442481513e-07,2.1803854739728846e-11,28.55336315040598,0.4408651213277689,-553.9934927637239,9.015328586533716,9.129810446533718,0.6455529490928522,0.3372745467233804,56.505398538453775,0.9996684672846927,-0.0003977689320841656,0.025744847810552734,6.487282195578353,-0.002011248819166734,966.0043042579442,283.15301485958673,28.49224796364951,0.6751886487579812,4704.326304129341,7202529.683547154,8.781856540706041,0.0037476334040811143,113.28865597971995,2.934535794086816,-0.06546420591318379,-0.06546420591318379
1.4013682141248311,0.010744897148574392,-0.14158969727211662,0.19427163025206973,5247.192906045588,0.028103499891574985,0.018533931685086796,1.705321600639274e-08,1.1153160309828967,-0.002009257239367501,-0.0012535838042620124,-6.973599383118921e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7079330211017405,-2.847819700424433,0.0,0.0,0.0,0.0,0.0,0.0,-1.620016602632561e-05,2.193913828509353e-05,-7.465964673592317,1.1304060051791756e-07,4.400176706758773e-08,3.225299794798107e-11,-2.424438639801832e-05,3.283305522665721e-05,-10.43008165418203,5.560393750253975e-07,2.16441835483672e-07,4.505799543620737e-11,-0.1057526498970877,0.1457391684975074,-7.538800362037817,0.01676584801185462,0.012165732087036106,1.660399782769939e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5324.309137302055,0.0,0.0,0.0,-0.03573125889431099,0.04838919729025566,-12.017958274239115,0.0,0.0,2.0056102138421386e-10,-6.647654334940508e-06,9.002611916986655e-06,-3.5988580915451323,9.651762501169252e-07,3.7570094587458486e-07,1.5547081685537923e-11,-2.96071999791468e-05,4.0095666521032995e-05,-21.920743329204537,2.2964391267554718e-08,8.9390342122583e-09,9.4697700903381e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7026933120082914e-05,2.3058790859643133e-05,-7.779586605424256,6.354367484864468e-07,2.473477641217422e-07,3.3607845977144106e-11,-1.5962749800077734e-06,2.1617616430915436e-06,-1.153033334055692,1.795794843787464e-09,6.99024474883131e-10,4.981108722465771e-12,-1.0465865879421043e-05,1.4173439854180246e-05,-5.211204932186856,9.61587723979336e-07,3.7430408943098256e-07,2.251242663641747e-11,28.54603572854013,0.4460827259681375,-553.9152896249725,9.012914806908787,9.127396666908787,0.6455319594773024,0.3384566445071718,56.49741469565107,0.9996685417884765,-0.0004025333636691361,0.02574188056544291,6.528624254511259,-0.0019935493689293626,966.5376541409555,306.44267773576996,28.404446031268012,0.6403543562202072,4693.277616420615,7227420.29842305,8.804399004781486,0.004115757441145562,113.67991258461753,2.9295693207314484,-0.07043067926855147,-0.07043067926855147
