Time(s),AOA(deg),AeroFX(N),AeroFY(N),AeroFZ(N),AeroMX(Nm),AeroMY(Nm),AeroMZ(Nm),AirDensity(kg/m^3),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),Auto-AddedZeroLengthBoatTailFX(N),Auto-AddedZeroLengthBoatTailFY(N),Auto-AddedZeroLengthBoatTailFZ(N),Auto-AddedZeroLengthBoatTailMX(Nm),Auto-AddedZeroLengthBoatTailMY(Nm),Auto-AddedZeroLengthBoatTailMZ(Nm),CGX(m),CGY(m),CGZ(m),CPZ(m),GravityFX(N),GravityFY(N),GravityFZ(N),MOIX(kg*m^2),MOIY(kg*m^2),MOIZ(kg*m^2),Mach,Mass(kg),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),RollAngle(deg),Sustainer.AltimeterMassFX(N),Sustainer.AltimeterMassFY(N),Sustainer.AltimeterMassFZ(N),Sustainer.AltimeterMassMX(Nm),Sustainer.AltimeterMassMY(Nm),Sustainer.AltimeterMassMZ(Nm),Sustainer.GeneralMassFX(N),Sustainer.GeneralMassFY(N),Sustainer.GeneralMassFZ(N),Sustainer.GeneralMassMX(Nm),Sustainer.GeneralMassMY(Nm),Sustainer.GeneralMassMZ(Nm),Sustainer.MotorFX(N),Sustainer.MotorFY(N),Sustainer.MotorFZ(N),Sustainer.MotorMX(Nm),Sustainer.MotorMY(Nm),Sustainer.MotorMZ(Nm),Sustainer.NoseconeFX(N),Sustainer.NoseconeFY(N),Sustainer.NoseconeFZ(N),Sustainer.NoseconeMX(Nm),Sustainer.NoseconeMY(Nm),Sustainer.NoseconeMZ(Nm),Sustainer.TailFinsFX(N),Sustainer.TailFinsFY(N),Sustainer.TailFinsFZ(N),Sustainer.TailFinsMX(Nm),Sustainer.TailFinsMY(Nm),Sustainer.TailFinsMZ(Nm),Sustainer.UpperBodyTubeFX(N),Sustainer.UpperBodyTubeFY(N),Sustainer.UpperBodyTubeFZ(N),Sustainer.UpperBodyTubeMX(Nm),Sustainer.UpperBodyTubeMY(Nm),Sustainer.UpperBodyTubeMZ(Nm),TotalFX(N),TotalFY(N),TotalFZ(N),UnitRe,VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s),WindX(m/s),WindY(m/s),WindZ(m/s)
4.044999999999958,0.09211135276144786,0.002746480316844727,0.0015805055510360669,-0.14488485279389238,7.112303978045263e-05,-0.00010832185204577837,0.00046533033865391743,1.208937057954326,0.005461438567112181,-0.03667646031778328,-71.35799845402322,0.0,0.0,-0.027499633339403317,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.4126667616097776,-0.09104407708525031,-0.012249560640056348,-0.8550606995868926,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.07032925686490352,0.087576,-0.9907004977297564,-0.00043464869765280276,0.053485518625614945,-1.7350937288388337,0.9470433842291788,137.2719446493948,207.7171627777197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006487863757710041,0.00034086841124312,-0.01566648046864064,0.0,0.0,4.413880584185156e-06,0.0020861081763681433,0.0012335500495646197,-0.022410666465629295,1.1908114772836561e-05,-3.1820086719538767e-05,0.0004110722632572134,1.1585764705579522e-05,6.087090228327213e-06,-0.07930807252021913,-9.627812696863268e-10,4.3419853787229335e-08,4.98441948125189e-05,-0.08829759676840558,-0.010669055089020281,-0.999945552380785,1619283.2704261187,-0.5718953475982654,0.2903058113936396,23.752742989853353,2.0,0.0,0.0
4.049999999999958,0.09513773893310944,0.002121891506953718,0.0024756042767585785,-0.1441866785080641,0.00010719414960866003,-7.998945999898946e-05,0.00046488375205506647,1.2089232319047782,0.016855964896634917,-0.03445073353686261,-71.20612146472236,0.0,0.0,-0.027367434721690686,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.41277058990570814,-0.0811446984704263,-0.04334894787932013,-0.8550463304226149,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.07016133247764475,0.087576,-0.952773675265016,-0.009939182411408449,0.05263495120060433,-1.7379532125557033,0.9484949357836744,137.39070856457403,227.00811276000468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005136983260598249,0.0005510304172688983,-0.015591607735717172,0.0,0.0,4.393926878935997e-06,0.0015987183648643083,0.0019144104784438946,-0.022298590086168166,2.2500263959508397e-05,-2.6759285010852598e-05,0.00041087094623407945,9.474816029584916e-06,1.0163381045785613e-05,-0.07892904596448808,-9.170981059176104e-09,3.830941385060454e-08,4.9618878942051016e-05,-0.07902280696347258,-0.04087334360256155,-0.999233008930679,1615399.6561037516,-0.5708471419638744,0.290243032506753,23.69543692018016,2.0,0.0,0.0
4.049999999999958,0.0946507514544947,0.002030472958459169,0.002516550810875253,-0.14418663848701316,0.00010844511183940697,-7.462578969727476e-05,0.00046488390848299014,1.208923231920393,0.017907980256191017,-0.03516889237941816,-71.2061226765474,0.0,0.0,-0.02736742677422159,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.4124362454611333,-0.08117781470875667,-0.04332843096819053,-0.8550442269323196,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.07016133233094456,0.087576,-0.9527728507157587,-0.009921976149039249,0.05264981301292628,-1.7379532168639251,0.9484948950003658,137.3907084304459,228.54949154136952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004961376655113434,0.0005617586433234963,-0.015591603208318023,0.0,0.0,4.393926944671892e-06,0.0015252312127017028,0.0019444839484358003,-0.022298585458936565,2.3095651301015044e-05,-2.5818465640552354e-05,0.0004108711018529594,9.104080246122538e-06,1.0308219115956453e-05,-0.07892902304553698,-1.0351463949557094e-08,3.9923254900044936e-08,4.961887968535886e-05,-0.0791473417502975,-0.040811880157315274,-0.9992308654193328,1615399.65274562,-0.5708430310778952,0.2902488802673266,23.695437244463882,2.0,0.0,0.0
4.054999999999958,0.09674264263823464,0.0009746449020460802,0.003129830093071862,-0.14349058343829127,0.00012957569085346823,-2.745158717010181e-05,0.0004644380900428462,1.2089094393717994,0.030539705046994686,-0.028941599489401143,-71.05439264415729,0.0,0.0,-0.027235634102081442,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.412073632126098,-0.06111827355563795,-0.06900769924447264,-0.8550264671997704,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.06999352795758707,0.087576,-0.8847793819931259,-0.01910451689305616,0.05015748216400305,-1.7408074320193145,0.9499461394017024,137.50918561666822,249.8227727878884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002629630644720423,0.000715590224580955,-0.015516956160637875,0.0,0.0,4.374035136956429e-06,0.0007067498440028568,0.0024008186437484923,-0.022186854204423217,3.140269713088195e-05,-1.5637193556406627e-05,0.0004106697921429567,4.931993571181181e-06,1.3421224742414709e-05,-0.07855113897114872,-3.01046291714755e-08,2.7036387585215952e-08,4.939426276293307e-05,-0.06014362865359187,-0.06587786915140079,-0.9985170506380616,1611518.9260030352,-0.5697920461581157,0.2901972276231876,23.638171457541425,2.0,0.0,0.0
4.054999999999958,0.09353003527723089,0.001063920347999577,0.003004129381870637,-0.1434908200878538,0.00012511193656432334,-3.635802812665989e-05,0.0004644419272173712,1.2089094727047016,0.028344784659559648,-0.024414709949918477,-71.054538151552,0.0,0.0,-0.027235674869490568,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.412657154049057,-0.06115410112029945,-0.0690188171875697,-0.855023008142298,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.06999364477890287,0.087576,-0.8849547547771388,-0.019119714100454488,0.05017173789994897,-1.7408021770947157,0.9499458811384817,137.5088992877336,248.32272438054088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002722549558274048,0.00068493711600508,-0.015516979083130896,0.0,0.0,4.3740515222203136e-06,0.0007867286924852974,0.0023067725512791503,-0.022186911124061577,2.9908381115934963e-05,-1.6510932245968497e-05,0.00041067342788070815,4.93669968687478e-06,1.2419714586406926e-05,-0.07855125501117075,-2.5932831675200244e-08,1.9240074778210868e-08,4.939444781444272e-05,-0.06009018077229988,-0.06601468780569907,-0.9985138282301518,1611521.65721229,-0.5697934557005981,0.29020170116406385,23.63821125192273,2.0,0.0,0.0
4.059999999999958,0.09659038953362799,4.401391548810394e-06,0.003278648195642589,-0.14279702542127243,0.00013414540077011247,8.750367087693157e-06,0.00046399643392253174,1.208895713563,0.035566533510093847,-0.01524062992132989,-70.90295112178237,0.0,0.0,-0.02710431653051349,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.41275453243394217,-0.03336632401185666,-0.08611010295324681,-0.8550084498850339,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.0698259601316033,0.087576,-0.78928779124274,-0.027729994370372685,0.0460679933049342,-1.7436511514209312,0.9513969120120064,137.62709054296514,267.5537797703739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23324636569451e-05,0.0007568361771197038,-0.0154425739391085,0.0,0.0,4.354221196930012e-06,-2.853652801336601e-05,0.0025076395466199783,-0.022075539431409635,3.468209307746134e-05,-5.749183077019661e-06,0.00041047168757583945,6.054559052313052e-07,1.4172471902906833e-05,-0.0781745955202408,-4.08302229992903e-08,7.49729344244998e-09,4.9170525149762284e-05,-0.03336192262030785,-0.08283145475760421,-0.9978054753063064,1607643.8107887937,-0.568749187162958,0.2901391160134821,23.580984880633522,2.0,0.0,0.0
4.059999999999958,0.09608378737888754,-9.063118593801408e-05,0.003249907524498211,-0.14279698372199334,0.00013159936309418274,1.3577065548207716e-05,0.00046399658887028093,1.2088957135785166,0.036825434503507226,-0.015093673736547186,-70.90295233879556,0.0,0.0,-0.027104308223631274,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.41242154884535653,-0.03340480378707135,-0.08611632582596135,-0.8550063206162498,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.06982595998384368,0.087576,-0.7892868081515642,-0.027719114253019435,0.046087973203043885,-1.743651155567189,0.951396871423458,137.62709040968593,269.07080293502673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2220252561465231e-05,0.0007534542866388865,-0.015442569206677855,0.0,0.0,4.3542212625978824e-06,-0.00010307907405688743,0.0024824180953237755,-0.022075534728320884,3.451695784369027e-05,-4.658562142815069e-06,0.0004104718417153798,2.2763555740811503e-07,1.4035142535549356e-05,-0.07817457156336331,-4.377180279559354e-08,7.353406768904399e-09,4.917052589230324e-05,-0.033495434973009365,-0.08286641830146314,-0.9978033043382432,1607643.8074061256,-0.5687451134534315,0.29014495824016967,23.58098520204798,2.0,0.0,0.0
4.064999999999958,0.09818526505473979,-0.0012930020994390105,0.0030311172376426628,-0.1421052964454163,0.00011712837611532235,6.323527985883793e-05,0.0004635518343613075,1.208881987889483,0.0423580488415368,-0.0020801833255602465,-70.75151191211371,0.0,0.0,-0.02697335327990739,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.4120654608916447,-0.0014690749277167514,-0.0925226399244707,-0.8549883384922601,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.06965839466099429,0.087576,-0.6690599761628885,-0.03546082774006695,0.040563737719022656,-1.746494881134456,0.9528475962146589,137.74499533569616,290.24951851584797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00026523469275876457,0.0007189687000573479,-0.015368388379306154,0.0,0.0,4.334452539144397e-06,-0.0010227186267234185,0.0022984628665115945,-0.02196450716062233,3.4235079904435844e-05,8.484819080925727e-06,0.0004102700829854492,-5.048779956827317e-06,1.3685671073720353e-05,-0.07779904762558044,-5.7911609740021836e-08,1.3966801633188478e-10,4.8947298836713896e-05,-0.002762077027155762,-0.08949152268682803,-0.9970936349376764,1603768.8318533471,-0.5676981155626263,0.29009346963601146,23.523798859483733,2.0,0.0,0.0
4.064999999999958,0.09497382951164092,-0.0011440352987490444,0.002994385086198057,-0.1421055264314793,0.00011955130091745078,5.362142458622968e-05,0.00046355568437549057,1.2088820211755618,0.03774247728177586,-8.187205207607802e-05,-70.75165707225977,0.0,0.0,-0.026973392764119055,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.4126531637034956,-0.0014888758076137439,-0.09255440714695172,-0.85498486602791,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.06965851075128371,0.087576,-0.6693410799486217,-0.0354801267719267,0.040571747428266226,-1.7464896461450021,0.9528473387716381,137.74470940398336,288.7541452781425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002383241632690003,0.0007019135022072468,-0.015368410578196606,0.0,0.0,4.3344687821066866e-06,-0.0009013229817132807,0.00227954757185371,-0.021964563086638206,3.3676013442406036e-05,6.85570828723743e-06,0.000410273733311849,-4.38815376676342e-06,1.2924012137100304e-05,-0.07779916000252544,-4.597847471827285e-08,2.1635408874776274e-13,4.894748228153488e-05,-0.0026329111063627883,-0.08956002206075367,-0.9970903924593894,1603771.5459179524,-0.5676995128438567,0.2900979230091792,23.523838406072354,2.0,0.0,0.0
4.069999999999958,0.09806844941873302,-0.002131470811895929,0.0025157960824784167,-0.14141609151935566,9.720900762590095e-05,9.3961514373331e-05,0.0004631112458215992,1.2088683288457225,0.03726015845391852,0.011649853389525407,-70.60035929256847,0.0,0.0,-0.026842870582925955,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.41275742902914825,0.030720980943735276,-0.08746384744227975,-0.8549701154293234,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.06949106447101464,0.087576,-0.528510780045121,-0.04213103606927013,0.033740771302519866,-1.7493281506956275,0.9542978506535498,137.86232879374666,307.9251687412931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000468187873230867,0.0006008690840941417,-0.01529447084443289,0.0,0.0,4.3147612477514015e-06,-0.0016543815192049472,0.001903502978105349,-0.021853893544492766,3.033292548708626e-05,1.8169543513033772e-05,0.00041007153840234416,-8.901419460114444e-06,1.142402027892616e-05,-0.07742485654750404,-4.481033918314616e-08,-4.380561240056039e-09,4.87249461715036e-05,0.028589510131839347,-0.08494805135980134,-0.9963862069486791,1599899.4341165419,-0.5666591553414763,0.2900355458013002,23.466691236927453,2.0,0.0,0.0
4.069999999999958,0.09754230353225189,-0.0021841633407466273,0.002432716995038989,-0.14141604808451994,9.217697782539408e-05,9.59346964878758e-05,0.0004631114002228265,1.208868328861141,0.03811282768045643,0.0125790437571387,-70.60036051477215,0.0,0.0,-0.02684286191416394,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.4124262250381034,0.030695898713694904,-0.08749371487292616,-0.854967960345145,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.06949106432221672,0.087576,-0.5285097629256903,-0.04212784877536911,0.0337633112905271,-1.7493281547765354,0.9542978102390111,137.86232866130274,309.4180830284204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00048108857976401063,0.0005853100943905546,-0.015294465905543873,0.0,0.0,4.314761313350667e-06,-0.001693977139681313,0.001836338399323361,-0.02185388871933512,2.9502881488495484e-05,1.888043935718233e-05,0.0004100716919962047,-9.097621301303775e-06,1.10685013250734e-05,-0.07742483154547701,-4.6884704045092604e-08,-5.107214425549028e-09,4.87249469132711e-05,0.028511735372948276,-0.08506099787788718,-0.9963840084296649,1599899.4307098284,-0.5666551187044284,0.2900413753632691,23.46669155556028,2.0,0.0,0.0
4.0749999999999575,0.09965377286178544,-0.0029602382773873137,0.0014875570083041365,-0.14072870722593903,4.9078447561583125e-05,0.00012448178384639555,0.0004626677038933164,1.2088546699359857,0.0338392265304645,0.026119226771663055,-70.44920899828853,0.0,0.0,-0.02671274059245549,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.41206831173731073,0.05913226721702221,-0.0716368807174816,-0.8549497525416238,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.06932373668087939,0.087576,-0.3715380231651708,-0.047478318001380714,0.025905482180237516,-1.7521614303700574,0.9557480171158274,137.97966211908053,330.50252740944086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006704665888990804,0.00037929270325304785,-0.015220749127076131,0.0,0.0,4.295115087800879e-06,-0.0022768183809456465,0.0011009364305302072,-0.021743560754360135,2.0779988013498586e-05,2.8724858208925073e-05,0.0004098694857020306,-1.295330754258663e-05,7.3278745208813146e-06,-0.07705165675204727,-3.6959389143395037e-08,-2.201935337695096e-08,4.850310310348492e-05,0.056172028939634897,-0.07014932370917747,-0.9956784597675628,1596030.1731651805,-0.5656120610714264,0.2899900474471084,23.409584164676534,2.0,0.0,0.0
4.0749999999999575,0.09644360384891278,-0.0028239246764193223,0.0015562289254400215,-0.14072893071475084,5.7132290411971646e-05,0.00011878197203979177,0.0004626715638719547,1.2088547031755328,0.02903428835748186,0.02463749689969144,-70.44935381306318,0.0,0.0,-0.026712778802721843,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.41265961179997485,0.05913792790007048,-0.0716738045545835,-0.8549462664010402,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.06932385204382702,0.087576,-0.3718893550642787,-0.04749925995882586,0.025906213647293053,-1.7521562150818926,0.9557477604762465,137.97937658212612,329.01208220619446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006391036463087653,0.0003838288085883747,-0.01522077060743597,0.0,0.0,4.295131189533367e-06,-0.002172871398130964,0.0011652234827762705,-0.02174361581300215,2.141256807416776e-05,2.713296163684225e-05,0.0004098731477287042,-1.1949631979592995e-05,7.176634075376287e-06,-0.07705176549159089,-2.7208607308754957e-08,-1.9591924857728528e-08,4.850328495371716e-05,0.05631400322365116,-0.07011757562914347,-0.9956751971157911,1596032.8701721518,-0.565613454833509,0.2899944564432345,23.409623464083626,2.0,0.0,0.0
4.079999999999957,0.09957277331754844,-0.003269876075751241,0.0005506067004218565,-0.14004383385351366,1.393915239443569e-05,0.00013519618722894955,0.00046222818315685065,1.2088410775621732,0.021019939329276642,0.03330932936518413,-70.29834459169426,0.0,0.0,-0.026583088693332237,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.41274731709415324,0.08035817232798023,-0.04693074491534635,-0.8549313201551445,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.06915664276588668,0.087576,-0.20376453393902072,-0.05138133394900975,0.01720295697034722,-1.7549842893248704,0.9571977548034434,138.09642489594358,348.1229845928269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000749576091393222,0.00015764643333562682,-0.015147294123171487,0.0,0.0,4.2755458618067e-06,-0.0025058300646924013,0.0003899170387173823,-0.021633643902895894,1.152498196528481e-05,3.362714233267006e-05,0.0004096705084945747,-1.4469919665617413e-05,3.0432283688474356e-06,-0.07667980713411404,-1.4260736728718764e-08,-3.581053619267148e-08,4.828212880046925e-05,0.07708829625222899,-0.046380138214924496,-0.9949751540086582,1592166.459914551,-0.5645769694833259,0.2899322649384755,23.3525550050551,2.0,0.0,0.0
4.079999999999957,0.09902717311738106,-0.003255910613642072,0.00045410590149915755,-0.1400437885942362,8.881121561472407e-06,0.00013343325011277762,0.00046222833845691903,1.2088410775774936,0.021061838683534378,0.034563450957406885,-70.29834581718723,0.0,0.0,-0.026583079660519825,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.41241638985345513,0.08035857598160219,-0.046969767601741666,-0.8549291392028517,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.06915664261611948,0.087576,-0.20376361160336853,-0.05138621938657885,0.017225205004983778,-1.7549842933098647,0.9571977146524818,138.09642476433297,349.5920234083106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007492432367039082,0.00013761969072630082,-0.015147288976565811,0.0,0.0,4.275545927223834e-06,-0.0024922831341025378,0.0003138441381409043,-0.021633638876582945,1.044150166322177e-05,3.3626622167378624e-05,0.0004096706629895154,-1.4384242835625904e-05,2.6420726319524216e-06,-0.07667978108056761,-1.4317645663714997e-08,-3.855788834985886e-08,4.8282129540179815e-05,0.07710266536796012,-0.04651566170024251,-0.9949729277970879,1592166.4564853807,-0.5645729753161511,0.28993808511328684,23.352555320277975,2.0,0.0,0.0
4.084999999999957,0.10114914094692143,-0.0032400887544389496,-0.0007699028785603737,-0.13936077326626192,-4.252085100093372e-05,0.00012751448662089724,0.0004617856871546411,1.2088274853211332,0.008985779451407687,0.04214117364493664,-70.14748251672464,0.0,0.0,-0.026453787891575233,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.4120469424710312,0.09177747432597878,-0.016493177417478324,-0.8549107023249786,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.06898955129614943,0.087576,-0.029711804250437596,-0.05370109138928897,0.008009066471565374,-1.7578071581864454,0.9586474050780482,138.21318754093434,10.582534090164947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007611641642633132,-0.0001422078571842222,-0.015074034094732958,0.0,0.0,4.256021616953652e-06,-0.002463998353761963,-0.0006249063613263606,-0.021524006743846108,-2.5885696138851997e-06,3.553728626668521e-05,0.0004094680031403672,-1.4926236413673273e-05,-2.7886600497909076e-06,-0.07630894453610762,-2.606067574923489e-09,-5.731752328733004e-08,4.806166239732026e-05,0.08853738557153984,-0.017263080296038697,-0.9942714755912405,1588302.883980023,-0.563533843952954,0.28988688792852024,23.2955263877126,2.0,0.0,0.0
4.084999999999957,0.09794036396036372,-0.00318116119377493,-0.0006299381692053019,-0.13936099038730915,-3.274285753420925e-05,0.0001283974502154197,0.00046178955522358986,1.2088275185144397,0.006285712894085875,0.03790096886027951,-70.14762699042056,0.0,0.0,-0.02645382483728706,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.4126434648957979,0.09180569214297919,-0.016517539148084886,-0.8549072023136823,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.06898966593533064,0.087576,-0.030089840777310084,-0.05372102645224295,0.008002415800202,-1.7578019625296295,0.9586471490921245,138.21290239627152,9.097223326914671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007403416418490676,-0.00011854671955495666,-0.015074054861716759,0.0,0.0,4.256037578661311e-06,-0.002426762194439198,-0.0005091405245078755,-0.021524061023961615,-1.081534771354066e-06,3.473963760806808e-05,0.0004094716749783591,-1.4057357486664583e-05,-2.250925142469744e-06,-0.07630904966434371,-1.2752145382361543e-09,-4.63633489377281e-08,4.8061842666569504e-05,0.08862453094920426,-0.01714747731729019,-0.9942681927009915,1588305.564013845,-0.563535250319796,0.2898912741618401,23.29556543912198,2.0,0.0,0.0
4.089999999999957,0.10110446943276409,-0.0028746572903183758,-0.0016896065090314435,-0.13868021200990324,-7.653608418287886e-05,0.00011316637276649662,0.00046134719360383167,1.208813959522775,-0.005499601658447813,0.03935640384698004,-69.99690563871286,0.0,0.0,-0.026324962750831116,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.41273316030759366,0.092026498939333,0.016064835469285894,-0.8548920570738683,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.06882269230383685,0.087576,0.14450600226312404,-0.054373910341312205,-0.0015008690106615152,-1.7606196458130627,0.9600966273941002,138.32938041872418,28.14789201032028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006791480789874365,-0.000363361157744899,-0.015001039485318475,0.0,0.0,4.236573877080678e-06,-0.002182197171291895,-0.0013191230779117226,-0.021414784210883078,-1.286338636362994e-05,3.3350803125163545e-05,0.0004092685598113417,-1.3312040039044292e-05,-7.1222733748217886e-06,-0.07593942556287057,9.761841948450232e-10,-4.999195491394218e-08,4.784205991540927e-05,0.08915184164901463,0.014375228960254451,-0.9935722690837715,1584444.8224338375,-0.5625026366610051,0.2898292562724355,23.238575196378328,2.0,0.0,0.0
